assessmentId,internalTaxonId,scientificName,code,name,international,national,other,subsistence
132605004,22697817,Spheniscus humboldti,1,Food - human,,true,,true
132605004,22697817,Spheniscus humboldti,7,Fuels,,true,,true
132605004,22697817,Spheniscus humboldti,13,"Pets/display animals, horticulture",,true,,
132606008,22697825,Spheniscus mendiculus,1,Food - human,true,true,,true
132611797,22697896,Pseudobulweria aterrima,1,Food - human,,true,,true
132613763,22697949,Pterodroma axillaris,1,Food - human,,true,,true
132617265,22697987,Pterodroma brevipes,11,Other household goods,,true,,true
132618432,22698001,Pterodroma alba,1,Food - human,,true,,true
132619647,22698020,Pterodroma phaeopygia,1,Food - human,,true,,true
132621225,22698035,Pterodroma baraui,1,Food - human,,true,,true
132622104,22698042,Pterodroma solandri,1,Food - human,,true,,true
132622973,22698062,Pterodroma madeira,1,Food - human,,true,,true
132623707,22698084,Pterodroma incerta,1,Food - human,,true,,true
132624115,22698088,Pterodroma cahow,1,Food - human,,true,,true
132624510,22698092,Pterodroma hasitata,1,Food - human,,true,,true
132625182,22698097,Pterodroma caribbaea,1,Food - human,,true,,true
132628887,22698140,Procellaria aequinoctialis,1,Food - human,,true,,true
132629374,22698150,Procellaria parkinsoni,1,Food - human,,true,,true
132632044,22698182,Ardenna bulleri,1,Food - human,,true,,true
132633266,22698195,Ardenna creatopus,1,Food - human,,true,,true
132637221,22698230,Puffinus yelkouan,1,Food - human,,true,,true
132637221,22698230,Puffinus yelkouan,7,Fuels,,true,,true
132639432,22698280,Pelecanoides garnotii,1,Food - human,,true,,true
132640680,22698305,Diomedea exulans,1,Food - human,,true,,true
132641187,22698314,Diomedea epomophora,1,Food - human,,true,,true
132641638,22698320,Phoebastria irrorata,1,Food - human,,true,,true
132642113,22698335,Phoebastria albatrus,1,Food - human,,true,,true
132642113,22698335,Phoebastria albatrus,12,"Handicrafts, jewellery, etc.",true,,,
132644476,22698393,Thalassarche eremita,1,Food - human,,true,,true
132644834,22698398,Thalassarche chrysostoma,1,Food - human,,true,,true
132645225,22698425,Thalassarche chlororhynchos,1,Food - human,,true,,true
132645596,22698431,Phoebetria fusca,1,Food - human,,true,,true
132649758,22698471,Nesofregetta fuliginosa,1,Food - human,,true,,true
132654594,22724836,Melanitta fusca,15,Sport hunting/specimen collecting,,true,,true
132654594,22724836,Melanitta fusca,13,"Pets/display animals, horticulture",true,,,
132664584,22735250,Eudyptes chrysocome,11,Other household goods,,true,,true
132664584,22735250,Eudyptes chrysocome,1,Food - human,,true,,true
132664584,22735250,Eudyptes chrysocome,7,Fuels,,true,,true
132664584,22735250,Eudyptes chrysocome,13,"Pets/display animals, horticulture",true,,,
132665941,22736135,Pterodroma deserta,1,Food - human,,true,,true
132665941,22736135,Pterodroma deserta,7,Fuels,,true,,true
133546087,22696756,Nannopterum harrisi,13,"Pets/display animals, horticulture",true,,,
133556225,22696853,Leucocarbo chalconotus,13,"Pets/display animals, horticulture",true,,,
133556641,22696869,Leucocarbo colensoi,13,"Pets/display animals, horticulture",true,,,
133556928,22696840,Leucocarbo campbelli,13,"Pets/display animals, horticulture",true,,,
133557244,22696876,Leucocarbo ranfurlyi,13,"Pets/display animals, horticulture",true,,,
133840708,22697583,Balaeniceps rex,13,"Pets/display animals, horticulture",true,true,,true
133840708,22697583,Balaeniceps rex,1,Food - human,,true,,true
134180990,22692053,Leucogeranus leucogeranus,15,Sport hunting/specimen collecting,,true,,true
134180990,22692053,Leucogeranus leucogeranus,1,Food - human,,true,,true
134180990,22692053,Leucogeranus leucogeranus,13,"Pets/display animals, horticulture",true,,,
134188105,22691932,Ardeotis nigriceps,15,Sport hunting/specimen collecting,,true,,true
134188105,22691932,Ardeotis nigriceps,1,Food - human,,true,,true
134188105,22691932,Ardeotis nigriceps,13,"Pets/display animals, horticulture",true,,,
134189710,22697531,Pseudibis davisoni,1,Food - human,,true,,true
134189710,22697531,Pseudibis davisoni,13,"Pets/display animals, horticulture",true,,,
134200680,22697536,Thaumatibis gigantea,1,Food - human,,true,,true
134201407,22697021,Ardea insignis,1,Food - human,,true,,true
134202771,22693452,Calidris pygmaea,1,Food - human,,true,,true
134206677,22682464,Rhinoplax vigil,11,Other household goods,,true,,true
134206677,22682464,Rhinoplax vigil,13,"Pets/display animals, horticulture",true,,,
134212031,103871084,Acridotheres tertius,13,"Pets/display animals, horticulture",true,true,,
134212688,103870973,Acridotheres tricolor,13,"Pets/display animals, horticulture",true,true,,
134213647,22724821,Cissa thalassina,13,"Pets/display animals, horticulture",,true,,true
134416536,22707085,Eutrichomyias rowleyi,13,"Pets/display animals, horticulture",,true,,true
123509847,22680482,Mergus octosetaceus,15,Sport hunting/specimen collecting,,true,,true
125046717,22690819,Claravis geoffroyi,13,"Pets/display animals, horticulture",,true,,true
125395004,22695121,Haliaeetus vociferoides,3,Medicine - human & veterinary,,true,,true
125395004,22695121,Haliaeetus vociferoides,1,Food - human,,true,,true
125395004,22695121,Haliaeetus vociferoides,13,"Pets/display animals, horticulture",true,,,
125403622,22687863,Sephanoides fernandensis,13,"Pets/display animals, horticulture",true,,,
125448523,22732096,Nisaetus floris,13,"Pets/display animals, horticulture",,true,,true
125471501,22684986,Prioniturus verticalis,15,Sport hunting/specimen collecting,,true,,true
125475425,22690985,Gallicolumba platenae,13,"Pets/display animals, horticulture",,true,,true
125475425,22690985,Gallicolumba platenae,1,Food - human,,true,,true
125502795,103780118,Acrocephalus hiwae,13,"Pets/display animals, horticulture",true,,,
125519634,22682517,Rhabdotorrhinus waldeni,13,"Pets/display animals, horticulture",,true,,true
125519634,22682517,Rhabdotorrhinus waldeni,11,Other household goods,,true,,true
125519634,22682517,Rhabdotorrhinus waldeni,1,Food - human,,true,,true
125558688,22680344,Rhodonessa caryophyllacea,15,Sport hunting/specimen collecting,,true,,true
125558688,22680344,Rhodonessa caryophyllacea,13,"Pets/display animals, horticulture",,true,,true
125558688,22680344,Rhodonessa caryophyllacea,1,Food - human,,true,,true
125706121,45470702,Psophia obscura,1,Food - human,,true,,true
126663305,45092131,Crax pinima,1,Food - human,,true,,true
126663305,45092131,Crax pinima,13,"Pets/display animals, horticulture",true,,,
126746836,45090397,Pauxi unicornis,1,Food - human,,true,,true
126791352,22720734,Psittirostra psittacea,12,"Handicrafts, jewellery, etc.",,true,,true
126791352,22720734,Psittirostra psittacea,1,Food - human,,true,,true
126893184,62290750,Charadrius obscurus,13,"Pets/display animals, horticulture",true,,,
126898664,22692857,Pareudiastes silvestris,1,Food - human,,true,,true
126994703,45090459,Pauxi koepckeae,1,Food - human,,true,,true
127590617,22678525,Crax alberti,1,Food - human,,true,,true
127590617,22678525,Crax alberti,13,"Pets/display animals, horticulture",true,,,
128044399,22715592,Garrulax rufifrons,13,"Pets/display animals, horticulture",,true,,true
128263979,103780156,Acrocephalus astrolabii,13,"Pets/display animals, horticulture",true,,,
128903025,22680380,Aythya innotata,1,Food - human,,true,,true
128903025,22680380,Aythya innotata,13,"Pets/display animals, horticulture",true,,,
129084352,22691030,Alopecoenas erythropterus,1,Food - human,,true,,true
129256227,22691890,Didunculus strigirostris,1,Food - human,,true,,true
129449004,22692854,Pareudiastes pacificus,1,Food - human,,true,,true
129590644,22693962,Vanellus macropterus,1,Food - human,,true,,true
129595746,22696012,Pithecophaga jefferyi,13,"Pets/display animals, horticulture",,true,,true
129595746,22696012,Pithecophaga jefferyi,1,Food - human,,true,,true
129595746,22696012,Pithecophaga jefferyi,15,Sport hunting/specimen collecting,true,,,
129599398,22680384,Aythya baeri,15,Sport hunting/specimen collecting,,true,,true
129599398,22680384,Aythya baeri,1,Food - human,,true,,true
129599398,22680384,Aythya baeri,13,"Pets/display animals, horticulture",true,,,
129621401,22682447,Anthracoceros montani,15,Sport hunting/specimen collecting,,true,,true
129621401,22682447,Anthracoceros montani,13,"Pets/display animals, horticulture",,true,,true
129621401,22682447,Anthracoceros montani,1,Food - human,,true,,true
134236379,19171241,Arabibarbus grypus,1,Food - human,,,,true
134244507,182665,Enteromius taeniurus,1,Food - human,,,,true
134885802,182784,Heterotilapia cessiana,1,Food - human,,,,true
134887815,182500,Coptodon discolor,1,Food - human,,,,true
134889541,182524,Coelotilapia joka,1,Food - human,,true,,true
135019208,182467,Micropanchax keilhacki,13,"Pets/display animals, horticulture",,true,,
135025999,181814,Rhexipanchax nimbaensis,13,"Pets/display animals, horticulture",true,true,,
135025999,181814,Rhexipanchax nimbaensis,18,Unknown,,,,true
135025999,181814,Rhexipanchax nimbaensis,16,Establishing ex-situ production *,,,,
135695755,183088,Pollimyrus eburneensis,1,Food - human,,,,true
135865809,103878806,Gracula venerata,13,"Pets/display animals, horticulture",true,true,,
135865809,103878806,Gracula venerata,1,Food - human,,,,true
135873256,166525,Schizothorax richardsonii,15,Sport hunting/specimen collecting,,,,true
135873256,166525,Schizothorax richardsonii,1,Food - human,,,,true
135874681,135151,Liobagrus kingi,1,Food - human,,,,true
135875095,18479,Pseudobagrus medianalis,1,Food - human,,,,true
135876357,20227,Silurus mento,1,Food - human,,,,true
135914077,182569,Enteromius traorei,1,Food - human,,,,true
135917386,182323,Enteromius zalbiensis,1,Food - human,,,,true
135918807,22601,Garra widdowsoni,13,"Pets/display animals, horticulture",,,,true
135921478,61224,Labeobarbus claudinae,1,Food - human,,,,true
136266699,9194,Giraffa camelopardalis,15,Sport hunting/specimen collecting,true,true,,
136266699,9194,Giraffa camelopardalis,1,Food - human,,,,true
136591275,182336,Enteromius walkeri,1,Food - human,,,,true
50194357,19832,Saiga tatarica,3,Medicine - human & veterinary,true,true,,
50194357,19832,Saiga tatarica,1,Food - human,,true,,true
507698,12695,Malaclemys terrapin,1,Food - human,true,true,,true
508210,12696,Malacochersus tornieri,13,"Pets/display animals, horticulture",true,,,
508210,12696,Malacochersus tornieri,1,Food - human,,,,true
2775788,21584,Telmatobius peruvianus,1,Food - human,,,,true
2775788,21584,Telmatobius peruvianus,3,Medicine - human & veterinary,,,,true
2788691,97358453,Batagur baska,1,Food - human,true,true,,true
2899669,39331,Squatina occulta,1,Food - human,true,true,,
2903170,39341,Isurus oxyrinchus,1,Food - human,true,,,
2903170,39341,Isurus oxyrinchus,15,Sport hunting/specimen collecting,true,,,
3020276,138045255,Leptophryne cruentata,13,"Pets/display animals, horticulture",,,,
3059857,57356,Telmatobius pisanoi,14,Research,true,true,,
3095898,60225,Isurus paucus,1,Food - human,true,,,
17945814,4229,Cercopithecus sclateri,1,Food - human,,,,true
17947691,4216,Cercopithecus dryas,1,Food - human,,,,true
17955626,4201,Cercocebus torquatus,1,Food - human,,true,,true
17956786,18245,Procolobus verus,1,Food - human,true,true,,true
17968300,118355453,Hoolock leuconedys,3,Medicine - human & veterinary,,true,,true
17968300,118355453,Hoolock leuconedys,1,Food - human,,,,true
18917678,18917676,Goniurosaurus bawanglingensis,13,"Pets/display animals, horticulture",true,,,
18917801,18917797,Goniurosaurus yingdeensis,13,"Pets/display animals, horticulture",true,,,
19849316,19515210,Salmo abanticus,1,Food - human,,,,true
19849360,19516858,Salmo labecula,1,Food - human,,true,,true
19849891,19515278,Salmo chilo,15,Sport hunting/specimen collecting,,true,,
19849891,19515278,Salmo chilo,1,Food - human,,true,,
19849937,19854,Salmo platycephalus,1,Food - human,,true,,true
21949654,40637,Ailurops ursinus,1,Food - human,,,,true
21949654,40637,Ailurops ursinus,13,"Pets/display animals, horticulture",,true,,true
21951146,136200,Phalanger matabiru,1,Food - human,,,,true
21956375,6435,Dendrolagus scottae,1,Food - human,,,,true
21958741,21873,Thylogale calabyi,1,Food - human,,,,true
22186197,13216,Mesocapromys auritus,1,Food - human,,,,true
22186444,13218,Mesocapromys sanfelipensis,1,Food - human,,,,true
22237378,14262,Mystromys albicaudatus,1,Food - human,,,,true
45171906,7960,Equus zebra,1,Food - human,,,,true
45171906,7960,Equus zebra,12,"Handicrafts, jewellery, etc.",,,,true
45171906,7960,Equus zebra,10,"Wearing apparel, accessories",true,true,,
45174127,21474,Tapirus terrestris,10,"Wearing apparel, accessories",true,,,true
45174127,21474,Tapirus terrestris,1,Food - human,,,,true
45174127,21474,Tapirus terrestris,3,Medicine - human & veterinary,,,,true
45176532,3326,Bunolagus monticularis,15,Sport hunting/specimen collecting,,,,true
45176532,3326,Bunolagus monticularis,1,Food - human,,,,true
45176688,3833,Caprolagus hispidus,1,Food - human,,,,true
45181925,41209,Nesolagus timminsi,1,Food - human,,true,,true
46364616,3129,Bubalus arnee,12,"Handicrafts, jewellery, etc.",true,true,,
46364616,3129,Bubalus arnee,15,Sport hunting/specimen collecting,,true,,
46364616,3129,Bubalus arnee,1,Food - human,,true,,true
54344862,55209,Oophaga vicentei,13,"Pets/display animals, horticulture",true,,,
54923090,54923065,Salmo ischchan,1,Food - human,,true,,true
68612632,70680197,Carcharhinus dussumieri,1,Food - human,true,true,,true
68615830,42706,Cephaloscyllium albipinnum,1,Food - human,,,,
68644464,161360,Squalus chloroculus,1,Food - human,,true,,true
68645208,161404,Squalus montalbani,1,Food - human,true,true,,true
68649040,60088,Urolophus bucculentus,1,Food - human,,true,,
70680983,70680908,Carcharhinus tjutjot,1,Food - human,true,true,,true
79802692,79802677,Oxymonacanthus halli,13,"Pets/display animals, horticulture",,,,
85633603,4055,Calyptocephalella gayi,1,Food - human,true,true,,
85633603,4055,Calyptocephalella gayi,13,"Pets/display animals, horticulture",true,,,
85633603,4055,Calyptocephalella gayi,16,Establishing ex-situ production *,,true,,
89226187,78586413,Telmatobius ventriflavum,3,Medicine - human & veterinary,,true,,
89226187,78586413,Telmatobius ventriflavum,1,Food - human,,true,,
92373680,136931,Cercopithecus lowei,1,Food - human,,true,,true
92384429,4232,Cercopithecus roloway,1,Food - human,true,true,,true
92650711,18248,Piliocolobus waldroni,1,Food - human,true,true,,true
96061036,58254,Conraua robusta,1,Food - human,,true,,true
96062132,5263,Conraua goliath,1,Food - human,,true,,true
96062132,5263,Conraua goliath,13,"Pets/display animals, horticulture",true,,,
98392725,98392722,Goniurosaurus liboensis,13,"Pets/display animals, horticulture",true,true,,
98393729,98393682,Goniurosaurus zhelongi,13,"Pets/display animals, horticulture",true,true,,
98647137,55239,Epipedobates tricolor,3,Medicine - human & veterinary,true,,,
98647137,55239,Epipedobates tricolor,13,"Pets/display animals, horticulture",true,,,
109686343,109686316,Tylomelania gemmifera,13,"Pets/display animals, horticulture",true,,,true
109691533,109691469,Tylomelania palicolarum,1,Food - human,,,,true
109691684,109691605,Tylomelania patriarchalis,13,"Pets/display animals, horticulture",true,true,,true
109691952,109691903,Tylomelania sinabartfeldi,13,"Pets/display animals, horticulture",true,true,,
109723666,109723647,Tylomelania towutensis,13,"Pets/display animals, horticulture",true,,,true
109723728,109723718,Tylomelania towutica,13,"Pets/display animals, horticulture",true,,,
114921702,58359,Limnonectes microtympanum,1,Food - human,,,,
116782036,61418,Squatina oculata,17,Other (free text),,true,used as insect repellent to protect drying fish,
116782036,61418,Squatina oculata,1,Food - human,true,true,,
116841596,39329,Squatina argentina,1,Food - human,true,true,,
117498371,39332,Squatina squatina,1,Food - human,,true,,
123814575,123814489,Chelodina mccordi,13,"Pets/display animals, horticulture",true,,,
127947412,127947407,Peruphasma schultei,13,"Pets/display animals, horticulture",true,true,,
128770408,9918,Arabitragus jayakari,1,Food - human,,,,true
130393975,130393378,Squatina guggenheim,1,Food - human,,true,,true
138037921,138037908,Leptophryne javanica,13,"Pets/display animals, horticulture",,,,
139139922,198079,Caridina glaubrechti,13,"Pets/display animals, horticulture",true,,,
139140114,197808,Caridina holthuisi,13,"Pets/display animals, horticulture",true,,,
139140294,197603,Caridina lanceolata,13,"Pets/display animals, horticulture",true,,,
139140472,198221,Caridina lingkonae,13,"Pets/display animals, horticulture",true,,,
139140634,197729,Caridina loehae,13,"Pets/display animals, horticulture",true,,,
139140805,198099,Caridina masapi,13,"Pets/display animals, horticulture",true,,,
139140973,198206,Caridina parvula,13,"Pets/display animals, horticulture",true,,,
139141338,197754,Caridina spinata,13,"Pets/display animals, horticulture",true,,,
139141499,197975,Caridina striata,13,"Pets/display animals, horticulture",true,,,
139141655,197778,Caridina tenuirostris,13,"Pets/display animals, horticulture",true,,,
139141832,197697,Caridina woltereckae,13,"Pets/display animals, horticulture",true,true,,
141788242,18584848,Pristis pristis,3,Medicine - human & veterinary,true,true,,
141788242,18584848,Pristis pristis,12,"Handicrafts, jewellery, etc.",true,true,,
141788242,18584848,Pristis pristis,10,"Wearing apparel, accessories",true,true,,
141788242,18584848,Pristis pristis,1,Food - human,,,,true
141789456,39389,Anoxypristis cuspidata,3,Medicine - human & veterinary,true,true,,true
141789456,39389,Anoxypristis cuspidata,1,Food - human,true,true,,true
141789456,39389,Anoxypristis cuspidata,12,"Handicrafts, jewellery, etc.",,true,,true
141790455,39390,Pristis clavata,1,Food - human,,,,true
141791261,18175,Pristis pectinata,3,Medicine - human & veterinary,true,true,,
141791261,18175,Pristis pectinata,12,"Handicrafts, jewellery, etc.",true,true,,
141791261,18175,Pristis pectinata,10,"Wearing apparel, accessories",true,true,,
141791261,18175,Pristis pectinata,1,Food - human,,,,true
143160628,9676,Hapalemur alaotrensis,13,"Pets/display animals, horticulture",,,,true
143160628,9676,Hapalemur alaotrensis,1,Food - human,,,,true
143832449,187944,Tenualosa toli,1,Food - human,true,true,,true
143838562,98471289,Clupeonella engrauliformis,1,Food - human,true,true,,
143838795,98471433,Clupeonella grimmi,1,Food - human,true,true,,
143839946,98836352,Sardinella tawilis,1,Food - human,,,,
143840780,98895427,Coilia nasus,1,Food - human,,,,true
144764819,90377823,Gopherus evgoodei,13,"Pets/display animals, horticulture",true,true,,true
144764819,90377823,Gopherus evgoodei,1,Food - human,,,,true
144765855,9028,Chelonoidis vicina,1,Food - human,true,true,,true
144765855,9028,Chelonoidis vicina,6,Other chemicals,true,true,,
144766471,9027,Chelonoidis vandenburghi,1,Food - human,true,true,,true
144802430,156368,Geomitra grabhami,15,Sport hunting/specimen collecting,true,,,
144804886,157091,Geomitra watsoni,13,"Pets/display animals, horticulture",true,,,
145206345,195409,Epinephelus itajara,1,Food - human,,true,,true
500918,1117,Ameca splendens,13,"Pets/display animals, horticulture",true,,,
503908,11797,Lepus castroviejoi,1,Food - human,,,,true
503908,11797,Lepus castroviejoi,15,Sport hunting/specimen collecting,,,,true
1114496,166137,Carassius cuvieri,1,Food - human,true,true,,true
1114496,166137,Carassius cuvieri,15,Sport hunting/specimen collecting,,true,,
1274356,169367,Vieja hartwegi,1,Food - human,,,,true
1275786,169387,Chirostoma promelas,1,Food - human,,true,,true
1276157,169391,Chirostoma attenuatum,1,Food - human,,true,,true
1276460,169395,Zoogoneticus tequila,13,"Pets/display animals, horticulture",true,true,,
1276617,169397,Herichthys steindachneri,13,"Pets/display animals, horticulture",true,,,
1414432,174474,Ctenosaura conspicuosa,13,"Pets/display animals, horticulture",true,true,,
1414432,174474,Ctenosaura conspicuosa,1,Food - human,,,,true
1414919,174485,Sauromalus varius,1,Food - human,,,,true
1414919,174485,Sauromalus varius,13,"Pets/display animals, horticulture",true,,,
1494264,17762,Poblana alchichica,1,Food - human,,true,,true
1494296,17763,Poblana ferdebueni,1,Food - human,,true,,true
1494351,17764,Poblana letholepis,1,Food - human,,true,,true
1494618,17765,Poblana squamata,1,Food - human,,true,,true
1670425,180855,Clarias batu,13,"Pets/display animals, horticulture",true,true,,
1707888,181189,Neolissochilus hendersoni,13,"Pets/display animals, horticulture",,,,
1709446,181206,Barbodes dunckeri,13,"Pets/display animals, horticulture",true,true,,
1725896,18136,Prietella phreatophila,13,"Pets/display animals, horticulture",true,,,
1728224,18182,Probarbus jullieni,16,Establishing ex-situ production *,true,true,,
1728224,18182,Probarbus jullieni,13,"Pets/display animals, horticulture",true,true,,
1728224,18182,Probarbus jullieni,1,Food - human,,true,,true
1970304,191113,Atherinella ammophila,18,Unknown,,,,
1970673,191130,Chirostoma chapalae,1,Food - human,,true,,true
1971275,191151,Chirostoma estor,1,Food - human,,true,,true
1971590,191163,Chirostoma lucius,1,Food - human,true,true,,
1971757,191168,Chirostoma melanoccus,1,Food - human,,true,,true
1972211,191181,Chirostoma patzcuaro,1,Food - human,,,,
1972380,191187,Chirostoma riojai,1,Food - human,,true,,true
1972387,191188,Chirostoma sphyraena,1,Food - human,true,true,,
1974336,191247,Algansea amecae,18,Unknown,,,,
1974357,191250,Algansea barbata,18,Unknown,,,,
1974364,191251,Algansea lacustris,1,Food - human,,true,,true
1974378,191253,Algansea popoche,1,Food - human,,true,,true
1974807,191274,Notropis calabazas,18,Unknown,,,,
1975296,191296,Tampichthys rasconis,18,Unknown,,,,
1975366,191307,Cyprinodon suavium,18,Unknown,,,,
1977355,191371,Allodontichthys tamazulae,13,"Pets/display animals, horticulture",,,,
1977362,191372,Allodontichthys zonistius,13,"Pets/display animals, horticulture",,,,
1998108,191692,Alloophorus robustus,1,Food - human,,,,
1998460,191700,Chapalichthys encaustus,1,Food - human,,true,,true
1998460,191700,Chapalichthys encaustus,13,"Pets/display animals, horticulture",,true,,
2000026,191715,Skiffia multipunctata,13,"Pets/display animals, horticulture",true,true,,
2000040,191717,Xenotoca eiseni,13,"Pets/display animals, horticulture",true,true,,
2002448,191755,Poecilia velifera,13,"Pets/display animals, horticulture",true,true,,true
2002469,191758,Poeciliopsis catemaco,2,Food - animal,,true,,true
2002553,191771,Priapella olmecae,13,"Pets/display animals, horticulture",true,true,,
2002876,191775,Xiphophorus andersi,13,"Pets/display animals, horticulture",true,true,,
2180601,192946,Etheostoma lugoi,18,Unknown,,,,
2204120,19316,Rasbora tawarensis,1,Food - human,,true,,true
2480893,197276,Anguilla dieffenbachii,1,Food - human,true,true,,true
2757376,20285,Skiffia francesae,13,"Pets/display animals, horticulture",,true,,
2784841,23156,Xiphophorus couchianus,3,Medicine - human & veterinary,,,,
2784841,23156,Xiphophorus couchianus,14,Research,,,,
2784905,23158,Xiphophorus meyeri,13,"Pets/display animals, horticulture",,,,
2933013,4052,Catostomus wigginsi,18,Unknown,,,,
2952954,41305,Lepus corsicanus,15,Sport hunting/specimen collecting,,true,,true
2952954,41305,Lepus corsicanus,1,Food - human,,true,,true
3012480,4836,Herichthys minckleyi,13,"Pets/display animals, horticulture",true,true,,
3059021,57347,Telmatobius laticeps,14,Research,true,true,,
3098833,6032,Cyclura ricordii,1,Food - human,,,,true
3098833,6032,Cyclura ricordii,3,Medicine - human & veterinary,,true,,
3099941,6042,Cyclura cornuta,5,Manufacturing chemicals,true,true,,true
3099941,6042,Cyclura cornuta,13,"Pets/display animals, horticulture",true,true,,
3099941,6042,Cyclura cornuta,1,Food - human,,true,,true
3106242,6162,Cyprinodon pachycephalus,13,"Pets/display animals, horticulture",,true,,
15203682,15203642,Bothrops medusa,13,"Pets/display animals, horticulture",,true,,true
15203988,15203980,Bothrocophias campbelli,3,Medicine - human & veterinary,,true,,true
16722325,16720057,Lethrinus mahsena,1,Food - human,,true,,true
17922228,1807,Aotus griseimembra,1,Food - human,,,,true
17922820,1802,Aotus miconax,13,"Pets/display animals, horticulture",,,,
17924112,39924,Lagothrix flavicauda,1,Food - human,,,,true
17924112,39924,Lagothrix flavicauda,13,"Pets/display animals, horticulture",,,,true
17927228,2993,Brachyteles arachnoides,15,Sport hunting/specimen collecting,,,,true
17927228,2993,Brachyteles arachnoides,1,Food - human,,,,true
17927482,2994,Brachyteles hypoxanthus,1,Food - human,,,,true
17928557,2276,Ateles belzebuth,13,"Pets/display animals, horticulture",,,,true
17928557,2276,Ateles belzebuth,1,Food - human,,true,,true
17929494,2283,Ateles paniscus,1,Food - human,,true,,true
17929907,2282,Ateles marginatus,1,Food - human,,,,true
18975861,178727,Anolis proboscis,13,"Pets/display animals, horticulture",,,,
18979867,4567,Charina umbratica,13,"Pets/display animals, horticulture",,true,,
22473718,22473714,Bitis worthingtoni,13,"Pets/display animals, horticulture",true,,,
44980121,44980116,Atheris desaixi,13,"Pets/display animals, horticulture",true,,,
44980163,44980158,Atheris matildae,13,"Pets/display animals, horticulture",true,,,
45177499,11792,Lepus callotis,1,Food - human,,,,true
45177499,11792,Lepus callotis,15,Sport hunting/specimen collecting,,,,true
45180356,19742,Romerolagus diazi,1,Food - human,,,,true
45181534,21212,Sylvilagus transitionalis,1,Food - human,,,,true
45181534,21212,Sylvilagus transitionalis,12,"Handicrafts, jewellery, etc.",,,,true
45181534,21212,Sylvilagus transitionalis,15,Sport hunting/specimen collecting,,,,true
46182773,178563,Atheris ceratophora,13,"Pets/display animals, horticulture",true,,,
46956021,191823,Megalops atlanticus,3,Medicine - human & veterinary,,,,true
46956021,191823,Megalops atlanticus,15,Sport hunting/specimen collecting,true,true,,true
46956021,191823,Megalops atlanticus,1,Food - human,,,,true
50956898,50956889,Bothrops caribbaeus,17,Other (free text),,,"Historical exploitation for incomes from bounties, and recent and perhaps ongoing as a source of revenue from developers involved in land clearance",true
50957026,50957018,Bothrops lanceolatus,3,Medicine - human & veterinary,,true,,
50957026,50957018,Bothrops lanceolatus,15,Sport hunting/specimen collecting,,true,,
54445329,174144,Bothrops lojanus,3,Medicine - human & veterinary,,,,true
68623788,60166,Glaucostegus granulatus,1,Food - human,true,true,,true
68623995,104061138,Glaucostegus typus,1,Food - human,true,true,,true
68643043,41853,Rhynchobatus australiae,1,Food - human,true,true,,true
71746724,178564,Sphaerodactylus callocricus,13,"Pets/display animals, horticulture",true,,,
75607984,75606395,Tropidophis canus,13,"Pets/display animals, horticulture",true,,,
75607989,75606416,Tropidophis caymanensis,13,"Pets/display animals, horticulture",true,,,
75607994,75606425,Tropidophis celiae,13,"Pets/display animals, horticulture",true,,,
75608009,75606452,Tropidophis fuscus,13,"Pets/display animals, horticulture",true,,,
75608064,75606606,Tropidophis pilsbryi,13,"Pets/display animals, horticulture",true,,,
75608079,75606641,Tropidophis spiritus,13,"Pets/display animals, horticulture",true,,,
82961225,62209,Cyprinodon macularius,13,"Pets/display animals, horticulture",,true,,
86565496,191311,Fundulus grandissimus,17,Other (free text),,true,baitfish,true
86565496,191311,Fundulus grandissimus,1,Food - human,,true,,true
89824311,89824307,Parosphromenus alfredi,13,"Pets/display animals, horticulture",true,true,,
90332123,90332118,Paedocypris micromegethes,13,"Pets/display animals, horticulture",true,,,
90332155,2782,Betta macrostoma,13,"Pets/display animals, horticulture",true,true,,
90332196,90332191,Oryzias woworae,13,"Pets/display animals, horticulture",true,true,,
90332196,90332191,Oryzias woworae,14,Research,true,,,
90332699,7725,Encheloclarias curtisoma,13,"Pets/display animals, horticulture",true,true,,
90980062,21572,Telmatherina bonti,1,Food - human,,,,true
90980062,21572,Telmatherina bonti,13,"Pets/display animals, horticulture",,true,,
90980485,523,Adrianichthys kruyti,1,Food - human,,,,true
90980531,90980527,Adrianichthys roseni,1,Food - human,,,,true
90980908,23122,Xenopoecilus poptae,1,Food - human,,,,true
90980952,23123,Xenopoecilus sarasinorum,1,Food - human,,,,true
90981218,40693,Nomorhamphus celebensis,13,"Pets/display animals, horticulture",true,,,
90981252,169525,Nomorhamphus towoetii,13,"Pets/display animals, horticulture",true,,,
90982926,23065,Mugilogobius amadi,1,Food - human,,,,true
90983088,21352,Mugilogobius sarasinorum,13,"Pets/display animals, horticulture",true,,,
90996299,70032451,Barbodes bunau,1,Food - human,,,,true
90998826,90998768,Brevibora dorsiocellata,13,"Pets/display animals, horticulture",true,true,,
91005782,91005744,Lobocheilos falcifer,1,Food - human,,,,true
91073474,91073440,Rasbora lateristriata,1,Food - human,,,,true
91073591,91073567,Rasbora leptosoma,1,Food - human,,,,true
91075296,91075292,Sundadanio atomus,13,"Pets/display animals, horticulture",true,,,
91075410,91075306,Sundadanio axelrodi,13,"Pets/display animals, horticulture",true,,,
91075543,91075472,Sundadanio gargula,13,"Pets/display animals, horticulture",true,,,
