,id,title,categories,date,closed,date_closed,geometries
3910,EONET_2291,Tropical Storm Abigail,Severe Storms,2001-02-25,True,2001-03-04,"{'type': 'Point', 'coordinates': [139.9, -16.1]}"
3911,EONET_2303,Cyclone  #13,Severe Storms,2001-02-25,True,2001-03-09,"{'type': 'Point', 'coordinates': [162.8, -10.5]}"
3912,EONET_2304,Tropical Storm #12,Severe Storms,2001-02-23,True,2001-03-09,"{'type': 'Point', 'coordinates': [155.2, -15.5]}"
3913,EONET_2292,Tropical Storm Oma,Severe Storms,2001-02-20,True,2001-02-27,"{'type': 'Point', 'coordinates': [-162.0, -23.0]}"
3914,EONET_862,"White Island Volcano, New Zealand",Volcanoes,2001-02-19,True,2001-02-19,"{'type': 'Point', 'coordinates': [177.18, -37.52]}"
3915,EONET_2305,Tropical Storm #11,Severe Storms,2001-02-18,True,2001-02-27,"{'type': 'Point', 'coordinates': [-163.6, -18.9]}"
3916,EONET_2293,Tropical Storm 10p,Severe Storms,2001-02-17,True,2001-02-23,"{'type': 'Point', 'coordinates': [162.7, -19.1]}"
3917,EONET_2306,Tropical Storm #10,Severe Storms,2001-02-16,True,2001-02-23,"{'type': 'Point', 'coordinates': [157.4, -16.8]}"
3918,EONET_2294,Tropical Storm Winsome,Severe Storms,2001-02-10,True,2001-02-16,"{'type': 'Point', 'coordinates': [137.6, -12.7]}"
3919,EONET_2308,Tropical Storm #8,Severe Storms,2001-02-09,True,2001-02-19,"{'type': 'Point', 'coordinates': [137.7, -10.6]}"
3920,EONET_2307,Tropical Storm #9,Severe Storms,2001-02-07,True,2001-02-20,"{'type': 'Point', 'coordinates': [116.8, -13.3]}"
3921,EONET_618,"Nyamuragira Volcano, DR Congo",Volcanoes,2001-02-06,True,2001-04-05,"{'type': 'Point', 'coordinates': [29.2, -1.408]}"
3922,EONET_793,"Cleveland Volcano, Alaska",Volcanoes,2001-02-02,True,2001-04-15,"{'type': 'Point', 'coordinates': [-169.944, 52.825]}"
3923,EONET_2309,Tropical Storm #7,Severe Storms,2001-01-27,True,2001-02-05,"{'type': 'Point', 'coordinates': [128.0, -15.4]}"
3924,EONET_2310,Cyclone  #6,Severe Storms,2001-01-17,True,2001-01-31,"{'type': 'Point', 'coordinates': [86.4, -12.3]}"
3925,EONET_585,"Ulawun Volcano, Papua New Guinea",Volcanoes,2001-01-16,True,2001-05-03,"{'type': 'Point', 'coordinates': [151.33, -5.05]}"
3926,EONET_495,"Inielika Volcano, Indonesia",Volcanoes,2001-01-11,True,2001-03-31,"{'type': 'Point', 'coordinates': [120.98, -8.73]}"
3927,EONET_951,"Miyakejima Volcano, Japan",Volcanoes,2001-01-11,True,2002-11-24,"{'type': 'Point', 'coordinates': [139.526, 34.094]}"
3928,EONET_680,"Mayon Volcano, Philippines",Volcanoes,2001-01-08,True,2001-08-08,"{'type': 'Point', 'coordinates': [123.685, 13.257]}"
3929,EONET_2311,Cyclone  #5,Severe Storms,2001-01-06,True,2001-01-22,"{'type': 'Point', 'coordinates': [79.6, -10.2]}"
3930,EONET_2213,Tropical Storm #8,Severe Storms,2001-01-01,True,2002-01-05,"{'type': 'Point', 'coordinates': [40.3, -20.1]}"
3931,EONET_2258,Typhoon  #32,Severe Storms,2001-01-01,True,2002-01-05,"{'type': 'Point', 'coordinates': [90.0, 3.4]}"
3932,EONET_2214,Cyclone  #7,Severe Storms,2001-01-01,True,2002-01-05,"{'type': 'Point', 'coordinates': [-171.6, -22.0]}"
3933,EONET_1000,"Peuet Sague Volcano, Indonesia",Volcanoes,2000-12-25,True,2000-12-26,"{'type': 'Point', 'coordinates': [96.329, 4.914]}"
3934,EONET_2411,Cyclone  #4,Severe Storms,2000-12-23,True,2001-01-02,"{'type': 'Point', 'coordinates': [85.4, 7.3]}"
3935,EONET_626,"Suwanosejima Volcano, Japan",Volcanoes,2000-12-19,True,2004-07-05,"{'type': 'Point', 'coordinates': [129.714, 29.638]}"
3936,EONET_2313,Cyclone  #3,Severe Storms,2000-12-03,True,2000-12-15,"{'type': 'Point', 'coordinates': [127.8, -11.2]}"
3937,EONET_789,"Tengger Caldera Volcano, Indonesia",Volcanoes,2000-11-29,True,2001-01-15,"{'type': 'Point', 'coordinates': [112.95, -7.942]}"
3938,EONET_2352,Tropical Storm #33,Severe Storms,2000-11-27,True,2000-12-13,"{'type': 'Point', 'coordinates': [132.8, 8.0]}"
3939,EONET_2412,Cyclone  #3,Severe Storms,2000-11-26,True,2000-12-11,"{'type': 'Point', 'coordinates': [91.4, 8.8]}"
3940,EONET_2314,Tropical Storm #2,Severe Storms,2000-11-10,True,2000-11-25,"{'type': 'Point', 'coordinates': [83.1, -7.6]}"
3941,EONET_2332,Tropical Storm Rosa,Severe Storms,2000-11-03,True,2000-11-13,"{'type': 'Point', 'coordinates': [-89.8, 10.3]}"
3942,EONET_2353,Typhoon  #31,Severe Storms,2000-10-30,True,2000-11-13,"{'type': 'Point', 'coordinates': [136.1, 6.0]}"
3943,EONET_2413,Tropical Storm #2,Severe Storms,2000-10-25,True,2000-11-02,"{'type': 'Point', 'coordinates': [89.9, 15.9]}"
3944,EONET_2333,Tropical Storm Paul,Severe Storms,2000-10-25,True,2000-11-03,"{'type': 'Point', 'coordinates': [-108.4, 10.2]}"
3945,EONET_2354,Typhoon  #30,Severe Storms,2000-10-25,True,2000-11-06,"{'type': 'Point', 'coordinates': [137.2, 8.6]}"
3946,EONET_2355,Typhoon  #29,Severe Storms,2000-10-21,True,2000-11-02,"{'type': 'Point', 'coordinates': [145.6, 19.7]}"
3947,EONET_2319,Tropical Storm Nadine,Severe Storms,2000-10-19,True,2000-10-27,"{'type': 'Point', 'coordinates': [-59.9, 26.2]}"
3948,EONET_2320,Hurricane Michael,Severe Storms,2000-10-15,True,2000-10-25,"{'type': 'Point', 'coordinates': [-71.2, 30.0]}"
3949,EONET_2414,Tropical Storm #1,Severe Storms,2000-10-14,True,2000-10-23,"{'type': 'Point', 'coordinates': [89.0, 14.7]}"
3950,EONET_2356,Tropical Storm #28,Severe Storms,2000-10-06,True,2000-10-19,"{'type': 'Point', 'coordinates': [110.5, 10.8]}"
3951,EONET_2334,Tropical Storm Olivia,Severe Storms,2000-10-02,True,2000-10-15,"{'type': 'Point', 'coordinates': [-103.1, 15.3]}"
3952,EONET_2321,Hurricane Keith,Severe Storms,2000-09-28,True,2000-10-11,"{'type': 'Point', 'coordinates': [-82.9, 16.1]}"
3953,EONET_561,"Ulawun Volcano, Papua New Guinea",Volcanoes,2000-09-28,True,2000-11-01,"{'type': 'Point', 'coordinates': [151.33, -5.05]}"
3954,EONET_2357,Tropical Storm #27,Severe Storms,2000-09-27,True,2000-10-05,"{'type': 'Point', 'coordinates': [165.1, 23.9]}"
3955,EONET_2322,Hurricane Joyce,Severe Storms,2000-09-25,True,2000-10-07,"{'type': 'Point', 'coordinates': [-29.6, 11.2]}"
3956,EONET_2323,Hurricane Isaac,Severe Storms,2000-09-21,True,2000-10-09,"{'type': 'Point', 'coordinates': [-23.0, 11.5]}"
3957,EONET_2335,Tropical Storm Norman,Severe Storms,2000-09-20,True,2000-09-27,"{'type': 'Point', 'coordinates': [-103.4, 16.8]}"
3958,EONET_2336,Tropical Storm Miriam,Severe Storms,2000-09-15,True,2000-09-22,"{'type': 'Point', 'coordinates': [-107.4, 19.2]}"
3959,EONET_2358,Super Typhoon  #26,Severe Storms,2000-09-15,True,2000-09-29,"{'type': 'Point', 'coordinates': [178.0, 15.1]}"
3960,EONET_2324,Tropical Storm Helene,Severe Storms,2000-09-15,True,2000-09-30,"{'type': 'Point', 'coordinates': [-52.2, 14.9]}"
3961,EONET_2325,Hurricane Gordon,Severe Storms,2000-09-14,True,2000-09-26,"{'type': 'Point', 'coordinates': [-87.3, 19.8]}"
3962,EONET_2359,Typhoon  #25,Severe Storms,2000-09-14,True,2000-09-23,"{'type': 'Point', 'coordinates': [138.3, 21.5]}"
3963,EONET_2326,Hurricane Florence,Severe Storms,2000-09-10,True,2000-09-22,"{'type': 'Point', 'coordinates': [-70.9, 30.9]}"
3964,EONET_2360,Tropical Storm #24,Severe Storms,2000-09-05,True,2000-09-17,"{'type': 'Point', 'coordinates': [135.8, 20.7]}"
3965,EONET_2337,Hurricane Lane,Severe Storms,2000-09-05,True,2000-09-19,"{'type': 'Point', 'coordinates': [-102.2, 15.4]}"
3966,EONET_2361,Typhoon  #23,Severe Storms,2000-09-04,True,2000-09-15,"{'type': 'Point', 'coordinates': [116.9, 16.9]}"
3967,EONET_2362,Super Typhoon  #22,Severe Storms,2000-09-01,True,2000-09-21,"{'type': 'Point', 'coordinates': [158.5, 15.9]}"
3968,EONET_2327,Tropical Storm Ernesto,Severe Storms,2000-09-01,True,2000-09-08,"{'type': 'Point', 'coordinates': [-45.2, 14.8]}"
3969,EONET_2338,Tropical Storm Kristy,Severe Storms,2000-08-31,True,2000-09-08,"{'type': 'Point', 'coordinates': [-131.4, 13.0]}"
3970,EONET_2339,Tropical Storm John,Severe Storms,2000-08-28,True,2000-09-06,"{'type': 'Point', 'coordinates': [-137.4, 14.9]}"
3971,EONET_2363,Tropical Storm #21,Severe Storms,2000-08-27,True,2000-09-06,"{'type': 'Point', 'coordinates': [115.0, 21.5]}"
3972,EONET_2364,Typhoon  #20,Severe Storms,2000-08-24,True,2000-09-06,"{'type': 'Point', 'coordinates': [137.9, 7.8]}"
3973,EONET_1070,"Arenal Volcano, Costa Rica",Volcanoes,2000-08-23,True,2000-08-30,"{'type': 'Point', 'coordinates': [-84.703, 10.463]}"
3974,EONET_2328,Hurricane Debby,Severe Storms,2000-08-19,True,2000-08-29,"{'type': 'Point', 'coordinates': [-44.5, 12.0]}"
3975,EONET_2365,Tropical Storm #19,Severe Storms,2000-08-18,True,2000-08-28,"{'type': 'Point', 'coordinates': [116.0, 12.1]}"
3976,EONET_2329,Tropical Storm Chris,Severe Storms,2000-08-17,True,2000-08-24,"{'type': 'Point', 'coordinates': [-51.9, 14.2]}"
3977,EONET_2366,Super Typhoon  #18,Severe Storms,2000-08-17,True,2000-08-29,"{'type': 'Point', 'coordinates': [139.2, 8.3]}"
3978,EONET_2340,Tropical Storm Wene,Severe Storms,2000-08-16,True,2000-08-22,"{'type': 'Point', 'coordinates': [-178.5, 34.4]}"
3979,EONET_2367,Tropical Storm #16,Severe Storms,2000-08-14,True,2000-08-22,"{'type': 'Point', 'coordinates': [179.6, 31.3]}"
3980,EONET_2341,Tropical Storm Ileana,Severe Storms,2000-08-13,True,2000-08-22,"{'type': 'Point', 'coordinates': [-104.0, 17.1]}"
3981,EONET_2330,Tropical Storm Beryl,Severe Storms,2000-08-13,True,2000-08-20,"{'type': 'Point', 'coordinates': [-93.5, 22.5]}"
3982,EONET_2342,Hurricane Hector,Severe Storms,2000-08-10,True,2000-08-21,"{'type': 'Point', 'coordinates': [-106.6, 17.8]}"
3983,EONET_2368,Typhoon  #15,Severe Storms,2000-08-08,True,2000-08-24,"{'type': 'Point', 'coordinates': [142.5, 14.1]}"
3984,EONET_2343,Hurricane Gilma,Severe Storms,2000-08-05,True,2000-08-16,"{'type': 'Point', 'coordinates': [-105.2, 15.0]}"
3985,EONET_2331,Hurricane Alberto,Severe Storms,2000-08-03,True,2000-08-30,"{'type': 'Point', 'coordinates': [-18.0, 10.8]}"
3986,EONET_2344,Tropical Storm Fabio,Severe Storms,2000-08-03,True,2000-08-13,"{'type': 'Point', 'coordinates': [-113.6, 16.4]}"
3987,EONET_2315,Tropical Storm #1,Severe Storms,2000-08-01,True,2000-08-08,"{'type': 'Point', 'coordinates': [79.7, -6.1]}"
3988,EONET_2369,Typhoon  #13,Severe Storms,2000-07-31,True,2000-08-16,"{'type': 'Point', 'coordinates': [155.2, 21.7]}"
3989,EONET_913,"Klyuchevskoy Volcano, Russia",Volcanoes,2000-07-28,True,2000-09-22,"{'type': 'Point', 'coordinates': [160.642, 56.056]}"
3990,EONET_723,"Semeru Volcano, Indonesia",Volcanoes,2000-07-27,True,2000-12-11,"{'type': 'Point', 'coordinates': [112.92, -8.108]}"
3991,EONET_2370,Tropical Storm #12,Severe Storms,2000-07-26,True,2000-08-03,"{'type': 'Point', 'coordinates': [-178.0, 6.4]}"
3992,EONET_2345,Tropical Storm Emilia,Severe Storms,2000-07-26,True,2000-08-04,"{'type': 'Point', 'coordinates': [-106.9, 14.9]}"
3993,EONET_2371,Tropical Storm #11,Severe Storms,2000-07-24,True,2000-08-05,"{'type': 'Point', 'coordinates': [123.1, 19.0]}"
3994,EONET_2346,Hurricane Daniel,Severe Storms,2000-07-23,True,2000-08-10,"{'type': 'Point', 'coordinates': [-102.3, 10.1]}"
3995,EONET_840,"Lascar Volcano, Chile",Volcanoes,2000-07-20,True,2001-01-18,"{'type': 'Point', 'coordinates': [-67.73, -23.37]}"
3996,EONET_2347,Tropical Storm Upana,Severe Storms,2000-07-20,True,2000-07-29,"{'type': 'Point', 'coordinates': [-144.6, 10.8]}"
3997,EONET_613,"Bezymianny Volcano, Russia",Volcanoes,2000-07-18,True,2000-11-04,"{'type': 'Point', 'coordinates': [160.595, 55.972]}"
3998,EONET_2372,Tropical Storm #9,Severe Storms,2000-07-17,True,2000-07-28,"{'type': 'Point', 'coordinates': [144.8, 20.5]}"
3999,EONET_1082,"Mayon Volcano, Philippines",Volcanoes,2000-07-16,True,2000-08-31,"{'type': 'Point', 'coordinates': [123.685, 13.257]}"
4000,EONET_2373,Typhoon  #6,Severe Storms,2000-07-03,True,2000-07-16,"{'type': 'Point', 'coordinates': [118.1, 15.7]}"
4001,EONET_2374,Typhoon  #5,Severe Storms,2000-07-02,True,2000-07-14,"{'type': 'Point', 'coordinates': [133.4, 13.1]}"
4002,EONET_856,"Copahue Volcano, Chile-Argentina",Volcanoes,2000-07-01,True,2000-10-18,"{'type': 'Point', 'coordinates': [-71.183, -37.856]}"
4003,EONET_1038,"Miyakejima Volcano, Japan",Volcanoes,2000-06-27,True,2000-09-28,"{'type': 'Point', 'coordinates': [139.526, 34.094]}"
4004,EONET_2348,Hurricane Carlotta,Severe Storms,2000-06-18,True,2000-06-30,"{'type': 'Point', 'coordinates': [-94.0, 12.5]}"
4005,EONET_2349,Tropical Storm Bud,Severe Storms,2000-06-13,True,2000-06-22,"{'type': 'Point', 'coordinates': [-105.9, 13.1]}"
4006,EONET_601,"Manam Volcano, Papua New Guinea",Volcanoes,2000-06-03,True,2000-06-04,"{'type': 'Point', 'coordinates': [145.037, -4.08]}"
4007,EONET_800,Cameroon Volcano,Volcanoes,2000-05-28,True,2000-09-15,"{'type': 'Point', 'coordinates': [9.17, 4.203]}"
4008,EONET_2350,Hurricane Aletta,Severe Storms,2000-05-22,True,2000-06-02,"{'type': 'Point', 'coordinates': [-99.2, 13.3]}"
4009,EONET_2375,Tropical Storm #2,Severe Storms,2000-05-17,True,2000-05-25,"{'type': 'Point', 'coordinates': [121.6, 17.8]}"
4010,EONET_606,"Soputan Volcano, Indonesia",Volcanoes,2000-05-13,True,2003-09-04,"{'type': 'Point', 'coordinates': [124.737, 1.112]}"
4011,EONET_852,"Lokon-Empung Volcano, Indonesia",Volcanoes,2000-05-10,True,2001-08-18,"{'type': 'Point', 'coordinates': [124.792, 1.358]}"
4012,EONET_2376,Super Typhoon  #1,Severe Storms,2000-05-03,True,2000-05-17,"{'type': 'Point', 'coordinates': [135.7, 6.2]}"
4013,EONET_2385,Cyclone  #27,Severe Storms,2000-04-16,True,2000-04-26,"{'type': 'Point', 'coordinates': [119.9, -13.1]}"
4014,EONET_2377,Tropical Storm Neil,Severe Storms,2000-04-15,True,2000-04-22,"{'type': 'Point', 'coordinates': [179.0, -19.5]}"
4015,EONET_2386,Tropical Storm #26,Severe Storms,2000-04-15,True,2000-04-26,"{'type': 'Point', 'coordinates': [81.9, -14.4]}"
4016,EONET_2387,Tropical Storm #25,Severe Storms,2000-04-14,True,2000-04-22,"{'type': 'Point', 'coordinates': [-179.9, -18.2]}"
4017,EONET_2388,Cyclone  #24,Severe Storms,2000-04-11,True,2000-04-26,"{'type': 'Point', 'coordinates': [127.4, -13.1]}"
4018,EONET_2378,Tropical Storm Vaughan,Severe Storms,2000-04-03,True,2000-04-12,"{'type': 'Point', 'coordinates': [159.8, -14.8]}"
4019,EONET_2379,Tropical Storm Tessi,Severe Storms,2000-04-01,True,2000-04-08,"{'type': 'Point', 'coordinates': [153.1, -15.6]}"
4020,EONET_2390,Tropical Storm #22,Severe Storms,2000-03-31,True,2000-04-08,"{'type': 'Point', 'coordinates': [155.4, -14.2]}"
4021,EONET_801,"Toya Volcano, Japan",Volcanoes,2000-03-31,True,2001-09-15,"{'type': 'Point', 'coordinates': [140.839, 42.544]}"
4022,EONET_2389,Tropical Storm #23,Severe Storms,2000-03-31,True,2000-04-12,"{'type': 'Point', 'coordinates': [167.7, -20.5]}"
4023,EONET_2391,Cyclone  #21,Severe Storms,2000-03-22,True,2000-04-14,"{'type': 'Point', 'coordinates': [101.9, -16.7]}"
4024,EONET_825,"Mutnovsky Volcano, Russia",Volcanoes,2000-03-17,True,2000-03-17,"{'type': 'Point', 'coordinates': [158.196, 52.449]}"
4025,EONET_2392,Tropical Storm #20,Severe Storms,2000-03-14,True,2000-03-24,"{'type': 'Point', 'coordinates': [118.6, -17.1]}"
4026,EONET_976,"Bezymianny Volcano, Russia",Volcanoes,2000-03-14,True,2000-03-26,"{'type': 'Point', 'coordinates': [160.595, 55.972]}"
4027,EONET_584,"Marapi Volcano, Indonesia",Volcanoes,2000-03-11,True,2000-04-03,"{'type': 'Point', 'coordinates': [100.473, -0.381]}"
4028,EONET_2380,Tropical Storm Mona,Severe Storms,2000-03-10,True,2000-03-16,"{'type': 'Point', 'coordinates': [-173.3, -24.3]}"
4029,EONET_2393,Cyclone  #19,Severe Storms,2000-03-07,True,2000-03-16,"{'type': 'Point', 'coordinates': [-173.6, -17.9]}"
4030,EONET_489,Heard Volcano,Volcanoes,2000-03-07,True,2001-02-28,"{'type': 'Point', 'coordinates': [73.513, -53.106]}"
4031,EONET_631,"White Island Volcano, New Zealand",Volcanoes,2000-03-07,True,2000-09-05,"{'type': 'Point', 'coordinates': [177.18, -37.52]}"
4032,EONET_2394,Tropical Storm #18,Severe Storms,2000-03-04,True,2000-03-13,"{'type': 'Point', 'coordinates': [-151.5, -19.6]}"
4033,EONET_2396,Cyclone  #16,Severe Storms,2000-02-29,True,2000-03-13,"{'type': 'Point', 'coordinates': [119.6, -18.6]}"
4034,EONET_2395,Tropical Storm #17,Severe Storms,2000-02-29,True,2000-03-11,"{'type': 'Point', 'coordinates': [85.8, -12.2]}"
4035,EONET_1074,"Bagana Volcano, Papua New Guinea",Volcanoes,2000-02-28,True,2015-10-30,"{'type': 'Point', 'coordinates': [155.196, -6.137]}"
4036,EONET_2381,Cyclone Steve,Severe Storms,2000-02-27,True,2000-04-15,"{'type': 'Point', 'coordinates': [146.9, -16.8]}"
4037,EONET_2397,Tropical Storm #15,Severe Storms,2000-02-27,True,2000-03-10,"{'type': 'Point', 'coordinates': [62.5, -13.8]}"
4038,EONET_671,"Hekla Volcano, Iceland",Volcanoes,2000-02-26,True,2000-03-08,"{'type': 'Point', 'coordinates': [-19.666, 63.983]}"
4039,EONET_2398,Cyclone  #14,Severe Storms,2000-02-25,True,2000-03-16,"{'type': 'Point', 'coordinates': [150.7, -16.5]}"
4040,EONET_2382,Cyclone Kim,Severe Storms,2000-02-25,True,2000-03-05,"{'type': 'Point', 'coordinates': [-136.0, -23.2]}"
4041,EONET_935,"Suwanosejima Volcano, Japan",Volcanoes,2000-02-24,True,2000-02-24,"{'type': 'Point', 'coordinates': [129.714, 29.638]}"
4042,EONET_2399,Cyclone  #13,Severe Storms,2000-02-23,True,2000-03-06,"{'type': 'Point', 'coordinates': [-132.8, -23.2]}"
4043,EONET_2400,Cyclone  #12,Severe Storms,2000-02-18,True,2000-02-29,"{'type': 'Point', 'coordinates': [78.4, -13.3]}"
4044,EONET_667,"Klyuchevskoy Volcano, Russia",Volcanoes,2000-02-03,True,2000-02-08,"{'type': 'Point', 'coordinates': [160.642, 56.056]}"
4045,EONET_2401,Cyclone  #11,Severe Storms,2000-02-03,True,2000-02-28,"{'type': 'Point', 'coordinates': [110.4, -11.0]}"
4046,EONET_2402,Tropical Storm #10,Severe Storms,2000-01-30,True,2000-02-08,"{'type': 'Point', 'coordinates': [73.7, -11.1]}"
4047,EONET_703,"Nyamuragira Volcano, DR Congo",Volcanoes,2000-01-27,True,2000-02-10,"{'type': 'Point', 'coordinates': [29.2, -1.408]}"
4048,EONET_2404,Cyclone  #8,Severe Storms,2000-01-25,True,2000-02-07,"{'type': 'Point', 'coordinates': [56.2, -15.2]}"
4049,EONET_2403,Cyclone  #9,Severe Storms,2000-01-24,True,2000-02-06,"{'type': 'Point', 'coordinates': [102.6, -11.8]}"
4050,EONET_2383,Cyclone Jo,Severe Storms,2000-01-24,True,2000-02-01,"{'type': 'Point', 'coordinates': [173.1, -17.5]}"
4051,EONET_2405,Cyclone  #7,Severe Storms,2000-01-23,True,2000-02-02,"{'type': 'Point', 'coordinates': [171.7, -14.5]}"
4052,EONET_2384,Cyclone Iris,Severe Storms,2000-01-07,True,2000-01-15,"{'type': 'Point', 'coordinates': [165.5, -16.3]}"
4053,EONET_2406,Cyclone  #5,Severe Storms,2000-01-06,True,2000-01-15,"{'type': 'Point', 'coordinates': [164.1, -14.6]}"
4054,EONET_2407,Cyclone  #4,Severe Storms,2000-01-03,True,2000-01-17,"{'type': 'Point', 'coordinates': [82.4, -12.8]}"
4055,EONET_2351,Typhoon  #34,Severe Storms,2000-01-01,True,2001-01-05,"{'type': 'Point', 'coordinates': [131.6, 14.7]}"
4056,EONET_2312,Cyclone  #4,Severe Storms,2000-01-01,True,2001-01-05,"{'type': 'Point', 'coordinates': [65.4, -10.2]}"
4057,EONET_2409,Cyclone  #2,Severe Storms,1999-12-10,True,1999-12-20,"{'type': 'Point', 'coordinates': [119.4, -13.3]}"
4058,EONET_2410,Tropical Storm #1,Severe Storms,1999-12-10,True,1999-12-22,"{'type': 'Point', 'coordinates': [97.4, -9.4]}"
4059,EONET_677,"Tungurahua Volcano, Ecuador",Volcanoes,1999-10-05,True,2009-07-08,"{'type': 'Point', 'coordinates': [-78.442, -1.467]}"
4060,EONET_983,"Sheveluch Volcano, Russia",Volcanoes,1999-08-15,True,2016-05-26,"{'type': 'Point', 'coordinates': [161.36, 56.653]}"
4061,EONET_660,"Cerro Negro Volcano, Nicaragua",Volcanoes,1999-08-05,True,1999-08-07,"{'type': 'Point', 'coordinates': [-86.702, 12.506]}"
4062,EONET_864,"Mayon Volcano, Philippines",Volcanoes,1999-06-22,True,2000-03-19,"{'type': 'Point', 'coordinates': [123.685, 13.257]}"
4063,EONET_645,"Telica Volcano, Nicaragua",Volcanoes,1999-05-21,True,2000-09-06,"{'type': 'Point', 'coordinates': [-86.845, 12.602]}"
4064,EONET_701,"Fuego Volcano, Guatemala",Volcanoes,1999-05-21,True,2000-12-09,"{'type': 'Point', 'coordinates': [-90.88, 14.473]}"
4065,EONET_504,"San Cristobal Volcano, Nicaragua",Volcanoes,1999-05-01,True,2000-06-30,"{'type': 'Point', 'coordinates': [-87.004, 12.702]}"
4066,EONET_727,"Sheveluch Volcano, Russia",Volcanoes,1999-04-03,True,1999-04-12,"{'type': 'Point', 'coordinates': [161.36, 56.653]}"
4067,EONET_551,"Lewotobi Volcano, Indonesia",Volcanoes,1999-03-31,True,1999-07-01,"{'type': 'Point', 'coordinates': [122.775, -8.542]}"
4068,EONET_827,Cameroon Volcano,Volcanoes,1999-03-28,True,1999-04-17,"{'type': 'Point', 'coordinates': [9.17, 4.203]}"
4069,EONET_1008,"Shishaldin Volcano, Alaska",Volcanoes,1999-03-13,True,1999-05-27,"{'type': 'Point', 'coordinates': [-163.97, 54.756]}"
4070,EONET_954,"Bezymianny Volcano, Russia",Volcanoes,1999-02-25,True,1999-02-25,"{'type': 'Point', 'coordinates': [160.595, 55.972]}"
4071,EONET_510,"Krakatau Volcano, Indonesia",Volcanoes,1999-02-05,True,1999-08-31,"{'type': 'Point', 'coordinates': [105.423, -6.102]}"
4072,EONET_731,"Klyuchevskoy Volcano, Russia",Volcanoes,1999-02-05,True,1999-07-12,"{'type': 'Point', 'coordinates': [160.642, 56.056]}"
4073,EONET_2408,Cyclone  #3,Severe Storms,1999-01-01,True,2000-01-05,"{'type': 'Point', 'coordinates': [49.0, -12.8]}"
4074,EONET_519,"Ibu Volcano, Indonesia",Volcanoes,1998-12-18,True,1999-09-30,"{'type': 'Point', 'coordinates': [127.63, 1.488]}"
4075,EONET_1044,"Grimsvotn Volcano, Iceland",Volcanoes,1998-12-18,True,1998-12-28,"{'type': 'Point', 'coordinates': [-17.316, 64.416]}"
4076,EONET_968,"Hokkaido-Komagatake Volcano, Japan",Volcanoes,1998-10-25,True,1998-10-25,"{'type': 'Point', 'coordinates': [140.677, 42.063]}"
4077,EONET_966,"Nyamuragira Volcano, DR Congo",Volcanoes,1998-10-17,True,1998-10-25,"{'type': 'Point', 'coordinates': [29.2, -1.408]}"
4078,EONET_512,"White Island Volcano, New Zealand",Volcanoes,1998-08-22,True,1999-08-31,"{'type': 'Point', 'coordinates': [177.18, -37.52]}"
4079,EONET_956,"Guagua Pichincha Volcano, Ecuador",Volcanoes,1998-08-07,True,2001-05-25,"{'type': 'Point', 'coordinates': [-78.598, -0.171]}"
4080,EONET_576,"Klyuchevskoy Volcano, Russia",Volcanoes,1998-07-23,True,1998-09-02,"{'type': 'Point', 'coordinates': [160.642, 56.056]}"
4081,EONET_603,"Kerinci Volcano, Indonesia",Volcanoes,1998-07-04,True,1998-07-04,"{'type': 'Point', 'coordinates': [101.264, -1.697]}"
4082,EONET_591,"Sheveluch Volcano, Russia",Volcanoes,1998-05-30,True,1998-09-03,"{'type': 'Point', 'coordinates': [161.36, 56.653]}"
4083,EONET_678,"Korovin Volcano, Alaska",Volcanoes,1998-05-08,True,1998-07-08,"{'type': 'Point', 'coordinates': [-174.166, 52.381]}"
4084,EONET_513,"Kikai Volcano, Japan",Volcanoes,1998-04-25,True,1999-08-31,"{'type': 'Point', 'coordinates': [130.308, 30.789]}"
4085,EONET_920,"Llaima Volcano, Chile",Volcanoes,1998-04-03,True,1998-04-23,"{'type': 'Point', 'coordinates': [-71.729, -38.692]}"
4086,EONET_518,"Rincon de la Vieja Volcano, Costa Rica",Volcanoes,1998-02-15,True,1998-09-30,"{'type': 'Point', 'coordinates': [-85.324, 10.83]}"
4087,EONET_651,"Bezymianny Volcano, Russia",Volcanoes,1997-12-05,True,1997-12-06,"{'type': 'Point', 'coordinates': [160.595, 55.972]}"
4088,EONET_902,"Colima Volcano, Mexico",Volcanoes,1997-11-22,True,2011-06-21,"{'type': 'Point', 'coordinates': [-103.62, 19.514]}"
4089,EONET_575,"Semeru Volcano, Indonesia",Volcanoes,1997-09-02,True,1997-09-02,"{'type': 'Point', 'coordinates': [112.92, -8.108]}"
4090,EONET_811,"Bezymianny Volcano, Russia",Volcanoes,1997-05-08,True,1997-05-16,"{'type': 'Point', 'coordinates': [160.595, 55.972]}"
4091,EONET_621,"Cleveland Volcano, Alaska",Volcanoes,1997-05-05,True,1997-05-05,"{'type': 'Point', 'coordinates': [-169.944, 52.825]}"
4092,EONET_598,"Sheveluch Volcano, Russia",Volcanoes,1997-03-08,True,1997-04-04,"{'type': 'Point', 'coordinates': [161.36, 56.653]}"
4093,EONET_867,"Okmok Volcano, Alaska",Volcanoes,1997-02-11,True,1997-05-19,"{'type': 'Point', 'coordinates': [-168.13, 53.43]}"
4094,EONET_593,"Manam Volcano, Papua New Guinea",Volcanoes,1996-12-03,True,1996-12-03,"{'type': 'Point', 'coordinates': [145.061, -4.1]}"
